t_rel,timestamp_utc,replicas_desejadas,replicas_atuais,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
262,2026-09-19T21:34:03Z,10,10,10,110,50,0
268,2026-09-19T21:34:09Z,10,10,10,110,50,0
273,2026-09-19T21:34:14Z,10,10,10,110,50,0
278,2026-09-19T21:34:19Z,10,10,10,110,50,0
283,2026-09-19T21:34:24Z,10,10,10,110,50,0
288,2026-09-19T21:34:29Z,10,10,10,110,50,0
294,2026-09-19T21:34:35Z,10,10,10,110,50,0
299,2026-09-19T21:34:40Z,10,10,10,110,50,0
304,2026-09-19T21:34:45Z,10,10,10,110,50,0
309,2026-09-19T21:34:50Z,10,10,10,110,50,0
315,2026-09-19T21:34:56Z,10,10,10,1,50,0
320,2026-09-19T21:35:01Z,10,10,10,1,50,0
325,2026-09-19T21:35:06Z,10,10,10,1,50,0
330,2026-09-19T21:35:11Z,10,10,10,1,50,0
336,2026-09-19T21:35:17Z,10,10,10,1,50,0
341,2026-09-19T21:35:22Z,10,10,10,1,50,0
346,2026-09-19T21:35:27Z,10,10,10,1,50,0
351,2026-09-19T21:35:32Z,10,10,10,1,50,0
356,2026-09-19T21:35:37Z,10,10,10,1,50,0
362,2026-09-19T21:35:43Z,10,10,10,1,50,0
367,2026-09-19T21:35:48Z,10,10,10,1,50,0
372,2026-09-19T21:35:53Z,10,10,10,1,50,0
377,2026-09-19T21:35:58Z,10,10,10,1,50,0
383,2026-09-19T21:36:04Z,10,10,10,1,50,0
388,2026-09-19T21:36:09Z,10,10,10,1,50,0
393,2026-09-19T21:36:14Z,10,10,10,1,50,0
398,2026-09-19T21:36:19Z,10,10,10,1,50,0
403,2026-09-19T21:36:24Z,10,10,10,1,50,0
409,2026-09-19T21:36:30Z,10,10,10,1,50,0
414,2026-09-19T21:36:35Z,10,10,10,1,50,0
419,2026-09-19T21:36:40Z,10,10,10,1,50,0
424,2026-09-19T21:36:45Z,10,10,10,1,50,0
430,2026-09-19T21:36:51Z,10,10,10,1,50,0
435,2026-09-19T21:36:56Z,10,10,10,1,50,0
440,2026-09-19T21:37:01Z,10,10,10,1,50,0
445,2026-09-19T21:37:06Z,10,10,10,1,50,0
451,2026-09-19T21:37:12Z,10,10,10,1,50,0
456,2026-09-19T21:37:17Z,10,10,10,1,50,0
461,2026-09-19T21:37:22Z,10,10,10,1,50,0
466,2026-09-19T21:37:27Z,10,10,10,1,50,0
471,2026-09-19T21:37:32Z,10,10,10,1,50,0
477,2026-09-19T21:37:38Z,10,10,10,1,50,0
482,2026-09-19T21:37:43Z,5,10,5,1,50,0
487,2026-09-19T21:37:48Z,5,10,5,1,50,0
492,2026-09-19T21:37:53Z,5,10,5,1,50,0
498,2026-09-19T21:37:59Z,5,5,5,1,50,0
503,2026-09-19T21:38:04Z,5,5,5,1,50,0
508,2026-09-19T21:38:09Z,5,5,5,1,50,0
513,2026-09-19T21:38:14Z,5,5,5,1,50,0
519,2026-09-19T21:38:20Z,5,5,5,1,50,0
524,2026-09-19T21:38:25Z,5,5,5,1,50,0
529,2026-09-19T21:38:30Z,5,5,5,1,50,0
534,2026-09-19T21:38:35Z,5,5,5,1,50,0
539,2026-09-19T21:38:40Z,2,5,2,1,50,0
545,2026-09-19T21:38:46Z,2,5,2,1,50,0
550,2026-09-19T21:38:51Z,2,5,2,1,50,0
